destination	size	sha256	url	project_id	file_id	name
mods/functionalstorage-1.20.1-1.2.13.jar	682220	0D458BCD5C23E53B5479ACDB2E9AC2F762F2A1F3B14951BF3CC4CAFEABEFB687	https://edge.forgecdn.net/files/6702/553/functionalstorage-1.20.1-1.2.13.jar	556861	6702553	Functional Storage
mods/geckolib-forge-1.20.1-4.8.4.jar	1038209	C04ABBA4FD354DD8C0E8A732F1F05F4DCA893D2E1D962B2AB128BBD411478747	https://edge.forgecdn.net/files/8285/794/geckolib-forge-1.20.1-4.8.4.jar	388172	8285794	GeckoLib
mods/GlitchCore-forge-1.20.1-0.0.1.1.jar	87550	E42A8B513DA08A910C133CAEAFAD9FC2FCC22FDAAA2EB3E2516E9112A5A0DB61	https://edge.forgecdn.net/files/5787/839/GlitchCore-forge-1.20.1-0.0.1.1.jar	955399	5787839	GlitchCore
mods/Glodium-1.20-1.5-forge.jar	60550	FC419CB5BF511750C0A2DA498B925F5122AC4F78617ACA6630FE80ABF0B6F460	https://edge.forgecdn.net/files/5226/922/Glodium-1.20-1.5-forge.jar	957920	5226922	Glodium
mods/gnetum-2.4.6.jar	727997	F3AC0D468730EF835B5E974AFEA241D4D8A227378F02B7A04BE129FF038F85A5	https://edge.forgecdn.net/files/8284/344/gnetum-2.4.6.jar	1220460	8284344	Gnetum
mods/gpumemleakfix-1.20.1-1.8.jar	7997	A7019442F1B07B1A4A875FE404D04D162905CC7FD42E0B3C843AEFC7B39EFC46	https://edge.forgecdn.net/files/4884/976/gpumemleakfix-1.20.1-1.8.jar	882495	4884976	fix GPU memory leak
mods/guideme-20.1.15.jar	9414827	CF8052AB3DA121012EFC59A20E731C24BFE7488DFA556C9B88809F42DEA3B24A	https://edge.forgecdn.net/files/8204/776/guideme-20.1.15.jar	1173950	8204776	GuideME
mods/HangGlider-v8.0.1-1.20.1-Forge.jar.disabled	136076	82298214AA3F7225A0AC0ED93EB2CFF8283758AF211029CC00A7819A0FED6A7C	https://edge.forgecdn.net/files/4710/223/HangGlider-v8.0.1-1.20.1-Forge.jar	852668	4710223	Hang Glider
mods/ImmediatelyFast-Forge-1.5.5+1.20.4.jar	532063	82DB19CC65B5C11A444498FB4B8CBCB0393C043E794CB5BF368631A0AF765035	https://edge.forgecdn.net/files/8348/481/ImmediatelyFast-Forge-1.5.5+1.20.4.jar	686911	8348481	ImmediatelyFast
mods/immersive_aircraft-1.4.1+1.20.1-forge.jar	2435800	FE54DD2D78591A16F44600940BC66C7D40A83888F5A9E4623DA888DC6F7421DE	https://edge.forgecdn.net/files/8213/149/immersive_aircraft-1.4.1+1.20.1-forge.jar	666014	8213149	Immersive Aircraft
mods/inventoryessentials-forge-1.20.1-8.2.18.jar	170012	8317C14EF243A6C48C620C691F278AD74A702C9B0790AC18DC698D8EA35CE36C	https://edge.forgecdn.net/files/8362/093/inventoryessentials-forge-1.20.1-8.2.18.jar	368825	8362093	Inventory Essentials
mods/invtweaks-1.20.1-1.2.2.jar	75049	54BA6FD7D5E4B9A9DADF6876153B99A94B4997F8D4EE0E46C9C58EA5C8C95802	https://edge.forgecdn.net/files/6816/947/invtweaks-1.20.1-1.2.2.jar	976858	6816947	Inventory Tweaks - ReFoxed
mods/item-filters-forge-2001.1.0-build.59.jar	110191	99417B1342BA51CCB9611B17AB01FC1299971AA34E8F9D2A8B3C63DF5713EB49	https://edge.forgecdn.net/files/4838/266/item-filters-forge-2001.1.0-build.59.jar	309674	4838266	Item Filters
mods/Jade-1.20.1-Forge-11.13.2.jar	552486	31949971A7A8D5A5BC95AD9D400CBEDFD2D65FFBFB3CEA7C0B2FA3B47431A0A5	https://edge.forgecdn.net/files/6855/440/Jade-1.20.1-Forge-11.13.2.jar	324717	6855440	Jade 🔍
mods/jecharacters-1.20.1-forge-4.6.4.jar	267969	AA2FE8A1D209A6C407C3FB8E9F0152D57F79606F9EF6DBB26B0A24CF05B6923D	https://edge.forgecdn.net/files/8117/466/jecharacters-1.20.1-forge-4.6.4.jar	250702	8117466	Just Enough Characters
mods/jei-1.20.1-forge-15.20.0.133.jar	1409767	4D59C2FD5CEA526E5BD1017BB3166D83BB31AFBA81B3D43CD1F04A0C7DF547BB	https://edge.forgecdn.net/files/8367/520/jei-1.20.1-forge-15.20.0.133.jar	238222	8367520	Just Enough Items (JEI)
mods/JustEnoughResources-1.20.1-1.4.0.247.jar	276231	311D3A83DB489D27B96CD15DEB690CE64C78CFFB552C25C3DFF85956A14EC09E	https://edge.forgecdn.net/files/5057/220/JustEnoughResources-1.20.1-1.4.0.247.jar	240630	5057220	Just Enough Resources (JER)
mods/kleeslabs-forge-1.20.1-15.0.12.jar.disabled	310159	21CF8288E66A77E986AA242F88E46487BEF1C1D8C7FEB4189AA836A2B0B89764	https://edge.forgecdn.net/files/8163/134/kleeslabs-forge-1.20.1-15.0.12.jar	241895	8163134	KleeSlabs
mods/konkrete_forge_1.8.0_MC_1.20-1.20.1.jar	625185	E78686B92C3761EC26EB9D3C53EFDD3D6CA77981CBD3723995E1163B7103AE0B	https://edge.forgecdn.net/files/5028/413/konkrete_forge_1.8.0_MC_1.20-1.20.1.jar	410295	5028413	Konkrete
mods/kotlinforforge-4.12.0-all.jar	7442998	6A66C6A68EC09F8717CDBF06883394F0EE24D7CD826B7134A0F81839E8E720AE	https://edge.forgecdn.net/files/7291/067/kotlinforforge-4.12.0-all.jar	351264	7291067	Kotlin for Forge
mods/KryptonReforged-0.2.3.jar	206758	9B281428D0E7560B7B6E74CDC808C0FFD7A8E662BA84D1A12A6616B49CEDEC10	https://edge.forgecdn.net/files/4606/534/KryptonReforged-0.2.3.jar	549394	4606534	Krypton Reforged
mods/ldlib-forge-1.20.1-1.0.50.jar	3114158	559D2A0CF8F77D7D6487B2C1620A8EE09E6BED94268BE6DF77CBA0F7D8AC5112	https://edge.forgecdn.net/files/7809/449/ldlib-forge-1.20.1-1.0.50.jar	626676	7809449	LDLib
mods/LibX-1.20.1-5.0.14.jar	1258082	6B795BBEEB320A4FC44438BEC23F7937E8C70F7B87E809E044872E37A9AC1B27	https://edge.forgecdn.net/files/5207/625/LibX-1.20.1-5.0.14.jar	412525	5207625	LibX
mods/LittleTiles_BETA_v1.6.0-pre161_mc1.20.1.jar.disabled	2623590	365CFB137E0F3A95F605B45FEA82040AFB0AC4FA1A0FC0DEAEAF59CB35E8BAE4	https://edge.forgecdn.net/files/6610/285/LittleTiles_BETA_v1.6.0-pre161_mc1.20.1.jar	257818	6610285	LittleTiles
mods/Measurements-forge-1.20.1-2.0.1.jar.disabled	43445	5860AA8B107D23BADB9929525A0551F68618B9B9668CFA71A415021613D36005	https://edge.forgecdn.net/files/6426/500/Measurements-forge-1.20.1-2.0.1.jar	478559	6426500	Measurements
mods/melody_forge_1.0.3_MC_1.20.1-1.20.4.jar	37178	933E2A7E79C4594F965F7F7D00B1F28A98EC2A180AD8F9F90310A266FE5CF5D8	https://edge.forgecdn.net/files/5109/692/melody_forge_1.0.3_MC_1.20.1-1.20.4.jar	938643	5109692	Melody
mods/merequester-forge-1.20.1-1.2.1.jar	168495	490DE12BE0237E5699ABA8AE57D9C40A97AE7491D6AE33ECB1FC5D3B30F391EA	https://edge.forgecdn.net/files/8298/547/merequester-forge-1.20.1-1.2.1.jar	688367	8298547	ME Requester
mods/mobtimizations-forge-1.20.1-1.0.1.jar	27943	1713BBF6ABA4E5CDF21854CC8DAF6B4C3893BC175778367273B9B052340AE168	https://edge.forgecdn.net/files/7594/372/mobtimizations-forge-1.20.1-1.0.1.jar	974401	7594372	Mobtimizations - Entity Performance Fixes
mods/modelfix-1.15.jar	45246	35F27982242A3EA58C526204A28704DDF355D19BB2E9B0FF10F9585C255A4F16	https://edge.forgecdn.net/files/5200/949/modelfix-1.15.jar	676136	5200949	Model Gap Fix
mods/modernfix-forge-5.26.2+mc1.20.1.jar	826829	E9F00F787A78A976B8493EAFEEE63FF08FADB31BCB0A1E938D7B940D17AC70AE	https://edge.forgecdn.net/files/7515/215/modernfix-forge-5.26.2+mc1.20.1.jar	790626	7515215	ModernFix
mods/ModernUI-Forge-1.20.1-3.12.0.1-universal.jar	25104473	49FEA599522316EF7ABD8897E8BCAD3ED742D935F0A53726EBA1F00C9CA8FE4C	https://edge.forgecdn.net/files/6956/345/ModernUI-Forge-1.20.1-3.12.0.1-universal.jar	352491	6956345	Modern UI
mods/modular-routers-12.1.1+mc1.20.1.jar	1163834	73927003853E062806916CE6CB009203BD083D0169DE7380E114835A1FB8659D	https://edge.forgecdn.net/files/5056/687/modular-routers-12.1.1+mc1.20.1.jar	250294	5056687	Modular Routers
mods/moremorelang-1.0.4.jar.disabled	394454	AA92107C30FCEE59FA0BBD882B9F26CB9A9A0E88F046C0CDF8477C15218BE788	https://edge.forgecdn.net/files/7828/916/moremorelang-1.0.4.jar	1444917	7828916	MoreMoreLang
mods/morered-1.20.1-4.0.0.4.jar	756905	A5BAA00780254A9982276A99DCEEA035C62D384F07926E3138CB3934F1B808A0	https://edge.forgecdn.net/files/4691/333/morered-1.20.1-4.0.0.4.jar	387638	4691333	More Red
mods/MouseTweaks-forge-mc1.20.1-2.25.1.jar	76237	6C27D16AA715AC6613A55FC463739E2C7B78279E4E4C4CEDE299E4A2D4A70F08	https://edge.forgecdn.net/files/5338/457/MouseTweaks-forge-mc1.20.1-2.25.1.jar	60089	5338457	Mouse Tweaks
mods/MythicBotany-1.20.1-4.0.4.jar	2233413	395CCECF60321FEDE08A5A528087AF273269F21DDCE062270DF6568D405A463D	https://edge.forgecdn.net/files/6702/112/MythicBotany-1.20.1-4.0.4.jar	400058	6702112	MythicBotany
mods/nanhealthfixer-1.20.1-0.0.1.jar	3010	D03619BDA583C0D52848D9225B781D022D406CECF02DA2D5703BEAD81803FE1F	https://edge.forgecdn.net/files/4932/788/nanhealthfixer-1.20.1-0.0.1.jar	828656	4932788	NaN Health Fixer
mods/NaturesCompass-1.20.1-1.12.0-forge.jar	227495	BC3601E9E050802569647DE843FE9D3160934C5F31412CBA62CA2EA8C1485197	https://edge.forgecdn.net/files/7892/948/NaturesCompass-1.20.1-1.12.0-forge.jar	252848	7892948	Nature's Compass
mods/no-telemetry-1.10.0.jar	96316	8E9086FEFD2EF7D65D31946A91B9414A23CD1B777BBAB08855039B130F0B8B2C	https://edge.forgecdn.net/files/7436/494/no-telemetry-1.10.0.jar	530816	7436494	No Telemetry
mods/nolijium-0.5.6.jar	362983	CCB2A49A592AF42AFFFB25D7FCA6CF4FF9B872694CCE24875BEF1C45FBDB3086	https://edge.forgecdn.net/files/6264/798/nolijium-0.5.6.jar	969602	6264798	Nolijium
mods/oculus-mc1.20.1-1.8.0.jar	2851119	0945DF0CBA0F62B3901DD80C3268E5311B770ECE78C78037A45DB12AC0425FEF	https://edge.forgecdn.net/files/6020/952/oculus-mc1.20.1-1.8.0.jar	581495	6020952	Oculus
mods/Oh-The-Biomes-Weve-Gone-Forge-1.8.0.jar	19043613	A6D21A08170DBFB6C3983B571BB2C1CD92AA93109F5B3A9B47101688DD81EA01	https://edge.forgecdn.net/files/8255/932/Oh-The-Biomes-Weve-Gone-Forge-1.8.0.jar	1070751	8255932	Oh The Biomes We've Gone
mods/Oh-The-Trees-Youll-Grow-forge-1.20.1-1.7.0.jar	171966	B3495F6B0FFA38BC5BF7189E29A27EEF0C23B58540DC2F32033889C2943E5694	https://edge.forgecdn.net/files/8282/239/Oh-The-Trees-Youll-Grow-forge-1.20.1-1.7.0.jar	962544	8282239	Oh The Trees You'll Grow
mods/open-parties-and-claims-forge-1.20.1-0.27.5.jar	1665005	5975E16A590A860C34AAF488B8E9A69EB404FE313F7456FE01E77DEDE567C1C1	https://edge.forgecdn.net/files/8230/795/open-parties-and-claims-forge-1.20.1-0.27.5.jar	636608	8230795	Open Parties and Claims
mods/OpenLoader-Forge-1.20.1-19.0.5.jar	23937	56DA03448CE1C63CB0F41E99AE38C5857D663886F9249C234F18B7C0DE44B151	https://edge.forgecdn.net/files/7613/218/OpenLoader-Forge-1.20.1-19.0.5.jar	354339	7613218	Open Loader
mods/Patchouli-1.20.1-85-FORGE.jar	642732	05F7B5D52F6B8F0FD7F8B4822FA07A192D1394D83A264309C9D221D6D4FD21C5	https://edge.forgecdn.net/files/7731/017/Patchouli-1.20.1-85-FORGE.jar	306770	7731017	Patchouli
mods/pipez-forge-1.20.1-1.2.26.jar	431615	F692B0A24C46C954358DB8535248021DEAF3399973C4E746BA1E3E115A8A48C9	https://edge.forgecdn.net/files/6945/379/pipez-forge-1.20.1-1.2.26.jar	443900	6945379	Pipez
mods/Placebo-1.20.1-8.6.3.jar	282474	1CDF906CFBCBB5E5BE2EF1BB721F79A24B01BD2AC559C8CDBFB7693F62421571	https://edge.forgecdn.net/files/6274/231/Placebo-1.20.1-8.6.3.jar	283644	6274231	Placebo
mods/Pretty Rain-1.20.1-Forge-1.1.3.jar.disabled	601125	4D61EF6E1D1B4A3FB4ACFC876FE0CFE14D56AFE2097F952332C8C23838096DDF	https://edge.forgecdn.net/files/6411/988/Pretty%20Rain-1.20.1-Forge-1.1.3.jar	1163800	6411988	Pretty Rain
mods/PuzzlesLib-v8.1.33-1.20.1-Forge.jar	1342987	F3077A9F817629B8E8929C1951042D1A1ADC62D30B72ADEBD54D2B074A4FAF4F	https://edge.forgecdn.net/files/6918/565/PuzzlesLib-v8.1.33-1.20.1-Forge.jar	495476	6918565	Puzzles Lib
mods/radium-mc1.20.1-0.12.4+git.26c9d8e.jar	713454	B42584E2672D6B5329959EC2B0F342395B19389FED0EE4D86EA71072F42F77A0	https://edge.forgecdn.net/files/5706/069/radium-mc1.20.1-0.12.4+git.26c9d8e.jar	570017	5706069	Radium Reforged
mods/redirector-5.0.0.jar	5793	06F4F5AC6BEB817ACF0F9534F77C894B23B729D3A992A646AF36C854099447A8	https://edge.forgecdn.net/files/5224/017/redirector-5.0.0.jar	877289	5224017	Redirector [Modern]
mods/renderblender-1.1.1.jar	779583	A0C35EFFF951F6E669AEBA0D5666566F5BAD4E92F53AF96B79BD968AF8D74C46	https://edge.forgecdn.net/files/7035/162/renderblender-1.1.1.jar	1346485	7035162	Render Blender
mods/resourcefulconfig-forge-1.20.1-2.1.3.jar	136923	C404B9E5CF8595427A72D4CA6EE5730289168762B463F169BE3AE5DFE3727DED	https://edge.forgecdn.net/files/6231/176/resourcefulconfig-forge-1.20.1-2.1.3.jar	714059	6231176	Resourceful Config
mods/resourcefullib-forge-1.20.1-2.1.29.jar	432753	B13AFB95231D88E1CAEA5A045967E0FC291B29020B0D26AD39E6F9E9A551FEE8	https://edge.forgecdn.net/files/5659/871/resourcefullib-forge-1.20.1-2.1.29.jar	570073	5659871	Resourceful Lib
mods/Searchables-forge-1.20.1-1.0.3.jar	77732	C1A76E93886210574D3F298C0461241FB711E52AC22C7A04D3236840F29E6576	https://edge.forgecdn.net/files/5284/015/Searchables-forge-1.20.1-1.0.3.jar	858542	5284015	Searchables
mods/Shrink-1.20.1-1.4.5.jar	88318	A7AF6DC3BC080C470A27FF691152C974BD13CE61E0C0948DAF5EEFECE432ABB1	https://edge.forgecdn.net/files/4863/339/Shrink-1.20.1-1.4.5.jar	426386	4863339	Shrink.
mods/solcarrot-1.20.1-1.15.1.jar	104185	629D6744C8D856C51C74C66EBA4C252C6D62D392DBAF5B24EA690CD8F081E679	https://edge.forgecdn.net/files/4888/575/solcarrot-1.20.1-1.15.1.jar	277616	4888575	Spice of Life: Carrot Edition
mods/sophisticatedbackpacks-1.20.1-3.24.59.1960.jar	1129298	E5B76AF26FBFDE2A200B5C8A9A83A5A77D9AA8A7C6757558783B3DFA37E75E4B	https://edge.forgecdn.net/files/8365/688/sophisticatedbackpacks-1.20.1-3.24.59.1960.jar	422301	8365688	Sophisticated Backpacks
mods/sophisticatedcore-1.20.1-1.3.65.2126.jar	1608481	E87A272C9F46BD7379AFCFC24FC528429B65A6E4E58606971E616890CE0C1DCF	https://edge.forgecdn.net/files/8389/833/sophisticatedcore-1.20.1-1.3.65.2126.jar	618298	8389833	Sophisticated Core
mods/spiceoflife_classic-forge-2.11.jar	114928	9341CF0DA09EC4D4FD92C03C99565820BAED6CFC35DD7B8C92F115B16635CD45	https://edge.forgecdn.net/files/7779/893/spiceoflife_classic-forge-2.11.jar	1109288	7779893	Spice of Life: Classic Edition
mods/structure_layout_optimizer-forge-1.0.11.jar	246413	14BFC4B1E82EA24118402FCCD90DFFDE45FA6D9E2238BFAA19A43B3FB88EE49C	https://edge.forgecdn.net/files/7139/029/structure_layout_optimizer-forge-1.0.11.jar	1087831	7139029	Structure Layout Optimizer
mods/TerraBlender-forge-1.20.1-3.0.1.10.jar	107532	C109016F46CA9BDAE69976BF080BBF2E8E5968CB66C0A78845F8CA6AF5DBBEB1	https://edge.forgecdn.net/files/6290/448/TerraBlender-forge-1.20.1-3.0.1.10.jar	563928	6290448	TerraBlender (Forge)
mods/titanium-1.20.1-3.8.34.jar	622073	9C7781E6E6A82B1D3A8B0E6DDBE4FDF660C697D3DF4305B2065C39C5B33673F8	https://edge.forgecdn.net/files/7949/783/titanium-1.20.1-3.8.34.jar	287342	7949783	Titanium
mods/toofast-1.20-0.4.3.5.jar	3875	5DC0FC5687C43AD9CEC522EBB6EDA9D9C84EDC5B0C401721E91450B1EF57DE5A	https://edge.forgecdn.net/files/4627/738/toofast-1.20-0.4.3.5.jar	550678	4627738	Too Fast
mods/ToolBelt-1.20.1-1.20.03.jar	253933	9C1B8C52D848055D7A4C60989F5B36247431C11D84A2E2975BB1CCFCA2663030	https://edge.forgecdn.net/files/7906/260/ToolBelt-1.20.1-1.20.03.jar	260262	7906260	Tool Belt
mods/torchmaster-20.1.9.jar	119348	7C8984A2DC11C29147D0677958E9146A18578068BC00FBFCB1CDDBAA60557682	https://edge.forgecdn.net/files/5849/456/torchmaster-20.1.9.jar	254268	5849456	Torchmaster
mods/TreeChop-1.20.1-forge-0.19.0-fixed.jar	517225	219FBE5BF8D862DC7B524CA5A0151F66BBA4D53A01010858E136A9E8C4D55D4F	https://edge.forgecdn.net/files/5565/422/TreeChop-1.20.1-forge-0.19.0-fixed.jar	421377	5565422	HT's TreeChop 0.19.0 fixed
mods/usclb-0.0.26.jar	642849	E0783A0698022A99890DFA98BAFA04ABE1FFCBA98361DCB1BE333B62CDD9A105	https://edge.forgecdn.net/files/6664/039/usclb-0.0.26.jar	664224	6664039	Useful Clipboard
mods/xaerominimap-forge-1.20.1-26.2.0.jar	2182785	67B3CCFE92280ED5EE9E58207DA47A73FE452AEF4295239B6430C292B74039B9	https://edge.forgecdn.net/files/8392/656/xaerominimap-forge-1.20.1-26.2.0.jar	263420	8392656	Xaero's Minimap
mods/xaeroworldmap-forge-1.20.1-1.42.0.jar	1409051	BD70E7D7DFD720F15FBD4B1CA7E6B2617D4C51A3C5105D53AAB0D96B07CBF59F	https://edge.forgecdn.net/files/8392/563/xaeroworldmap-forge-1.20.1-1.42.0.jar	317780	8392563	Xaero's World Map
mods/xtonesreworked-1.0.4-F_1.20.1-47.2.0.jar	1315408	038D9F376CA7C49CBC2B04C831751BD64DCEEA936EFAD598A7A50667B0AB9A1A	https://edge.forgecdn.net/files/5907/303/xtonesreworked-1.0.4-F_1.20.1-47.2.0.jar	694231	5907303	Xtones Reworked
mods/YeetusExperimentus-Forge-2.3.1-build.6+mc1.20.1.jar	568278	6DACF5EA0CEC5D6D53E7D002D4A06AC4FA5F7EC665F3932BB6566136E6A7F8ED	https://edge.forgecdn.net/files/4680/832/YeetusExperimentus-Forge-2.3.1-build.6+mc1.20.1.jar	635427	4680832	Yeetus Experimentus
shaderpacks/ComplementaryReimagined_r5.6.1.zip	500696	33153747D25FBEE470ACB42CCF4F26B03CC551BB900D4C6D3389B5500DD84839	https://edge.forgecdn.net/files/7090/226/ComplementaryReimagined_r5.6.1.zip	627557	7090226	Complementary Reimagined r5.6.1
